1758631006.254646,0,pid_track,37,24,63,200,1,following,4.917497158050537,76.96000000000002
1758631006.384359,0,pid_track,38,24,63,200,1,following,5.047200202941895,76.24000000000001
1758631006.524939,0,pid_track,39,20,76,200,5,following,5.187812089920044,64.0
1758631006.660305,0,pid_track,40,16,86,193,9,following,5.322964191436768,53.76
1758631006.789688,0,pid_track,41,17,80,199,8,following,5.452181100845337,59.1
1758631006.917594,0,pid_track,42,16,84,195,9,following,5.579801082611084,55.16
1758631007.04647,0,pid_track,43,17,81,198,8,following,5.709130048751831,58.70000000000001
1758631007.183719,0,pid_track,44,17,81,198,8,following,5.846240997314453,58.18000000000001
1758631007.314564,0,pid_track,45,17,82,197,8,following,5.9774169921875,57.7
1758631007.445795,0,pid_track,46,18,79,200,7,following,6.108312129974365,60.48000000000001
1758631007.580794,0,pid_track,47,18,80,199,7,following,6.243378162384033,59.4
1758631007.71166,0,pid_track,48,18,81,198,7,following,6.373737096786499,58.92
1758631007.846883,0,pid_track,49,18,81,198,7,following,6.509145021438599,58.76
1758631007.979658,0,pid_track,50,18,81,198,7,following,6.642028093338013,58.92
1758631008.11176,0,pid_track,51,18,81,199,7,following,6.772165060043335,59.0
1758631008.250309,0,pid_track,52,18,80,199,7,following,6.912989139556885,59.16
1758631008.379572,0,pid_track,53,-4,150,129,29,following,7.042188167572021,-10.72
1758631008.509673,1,pid_track,54,32,100,-100,67,search_right,7.172255992889404,0
1758631008.646769,2,pid_track,55,34,100,-100,69,search_right,7.309545040130615,0
1758631008.778601,3,pid_track,56,33,100,-100,68,search_right,7.441295146942139,0
1758631008.905721,4,pid_track,57,32,100,-100,67,search_right,7.568348169326782,0
1758631009.050631,5,pid_track,58,14,100,-100,49,search_right,7.713128089904785,0
1758631009.181597,0,pid_track,59,12,88,191,13,following,7.844128131866455,51.68
1758631009.317098,0,pid_track,60,18,79,200,7,following,7.979832172393799,60.76000000000001
1758631009.459414,0,pid_track,61,18,82,197,7,following,8.122038125991821,57.16
1758631009.590079,0,pid_track,62,1,136,143,24,following,8.252937078475952,3.100000000000001
1758631009.717045,1,pid_track,63,27,100,-100,62,search_right,8.37987208366394,0
1758631009.859526,2,pid_track,64,29,100,-100,64,search_right,8.522094011306763,0
1758631009.989009,3,pid_track,65,31,100,-100,66,search_right,8.651853084564209,0
1758631010.116298,4,pid_track,66,28,100,-100,63,search_right,8.778897047042847,0
1758631010.256996,0,pid_track,67,-5,147,132,30,following,8.919717073440552,-7.139999999999999
1758631010.400409,0,pid_track,68,17,75,200,8,following,9.063258171081543,64.58
1758631010.532094,0,pid_track,69,18,85,194,7,following,9.194344997406006,54.48
1758631010.66839,1,pid_track,70,5,100,-100,40,search_right,9.330290079116821,0
1758631010.796957,2,pid_track,71,30,100,-100,65,search_right,9.459784030914307,0
1758631010.928659,3,pid_track,72,31,100,-100,66,search_right,9.591483116149902,0
1758631011.06698,4,pid_track,73,14,100,-100,49,search_right,9.729806184768677,0
1758631011.196939,0,pid_track,74,13,102,177,12,following,9.859783172607422,37.98
1758631011.326496,0,pid_track,75,18,83,196,7,following,9.989078998565674,56.48000000000001
1758631011.465871,0,pid_track,76,18,84,195,7,following,10.12859416007996,55.24000000000001
1758631011.60874,0,pid_track,77,15,93,186,10,following,10.27157306671143,46.18000000000001
1758631011.739023,1,pid_track,78,18,100,-100,53,search_right,10.40178799629212,0
1758631011.866923,2,pid_track,79,35,100,-100,70,search_right,10.52976107597351,0
1758631011.998177,3,pid_track,80,38,100,-100,73,search_right,10.66009497642517,0
1758631012.128688,0,pid_track,81,10,108,171,15,following,10.79094099998474,31.84000000000001
1758631012.268936,0,pid_track,82,15,89,190,10,following,10.93178915977478,50.10000000000001
1758631012.400869,0,pid_track,83,16,88,191,9,following,11.06362318992615,51.40000000000001
1758631012.529595,0,pid_track,84,16,87,192,9,following,11.1922070980072,52.48000000000001
1758631012.664647,0,pid_track,85,17,84,195,8,following,11.32750415802002,55.58000000000001
1758631012.795809,0,pid_track,86,17,85,194,8,following,11.45812511444092,54.9
1758631012.92546,0,pid_track,87,16,87,192,9,following,11.58801507949829,52.04000000000001
1758631013.066789,0,pid_track,88,5,122,157,20,following,11.72912812232971,17.5
1758631013.196834,1,pid_track,89,5,100,-100,40,search_right,11.85967516899109,0
1758631013.328948,0,pid_track,90,-7,155,124,32,following,11.9918110370636,-15.1
1758631013.473411,0,pid_track,91,18,70,200,7,following,12.13598108291626,69.84000000000001
1758631013.60103,0,pid_track,92,18,84,195,7,following,12.26388597488403,55.48000000000001
1758631013.732479,0,pid_track,93,18,84,195,7,following,12.39525699615479,55.72
1758631013.874757,0,pid_track,94,17,87,192,8,following,12.5376250743866,52.7
1758631014.002795,0,pid_track,95,18,83,196,7,following,12.66565108299256,56.56000000000001
